,LocationName,ISO,country,region,world_region,MPI,geo,lat,lon
912,"Khatlon, Tajikistan",TJK,Tajikistan,Khatlon,Europe and Central Asia,0.086,"(37.9113562, 69.097023)",37.9113562,69.097023
913,,TKM,Turkmenistan,,Europe and Central Asia,,"(1000.0, 1000.0)",,
914,"Aileu, Timor-Leste",TLS,Timor-Leste,Aileu,East Asia and the Pacific,0.379,"(3.427805, -76.486824)",3.427805,-76.486824
915,"Ainaro, Timor-Leste",TLS,Timor-Leste,Ainaro,East Asia and the Pacific,0.444,"(-9.0113171, 125.5220012)",-9.0113171,125.5220012
916,"Baucau, Timor-Leste",TLS,Timor-Leste,Baucau,East Asia and the Pacific,0.35700000000000004,"(-8.4731006, 126.4553727)",-8.473100599999999,126.4553727
917,"Bobonaro, Timor-Leste",TLS,Timor-Leste,Bobonaro,East Asia and the Pacific,0.406,"(-8.9655406, 125.2587964)",-8.9655406,125.25879640000001
918,"Cova Lima, Timor-Leste",TLS,Timor-Leste,Cova Lima,East Asia and the Pacific,0.31,"(-9.2650375, 125.2587964)",-9.2650375,125.25879640000001
919,"Dili, Timor-Leste",TLS,Timor-Leste,Dili,East Asia and the Pacific,0.127,"(-8.5568557, 125.5603143)",-8.556855699999998,125.56031429999999
920,"Ermera, Timor-Leste",TLS,Timor-Leste,Ermera,East Asia and the Pacific,0.4970000000000001,"(-8.806888299999999, 125.3466253)",-8.806888299999997,125.3466253
921,"Liquica, Timor-Leste",TLS,Timor-Leste,Liquica,East Asia and the Pacific,0.387,"(-8.6674095, 125.2587964)",-8.6674095,125.25879640000001
922,"Lautem, Timor-Leste",TLS,Timor-Leste,Lautem,East Asia and the Pacific,0.373,"(-8.5531846, 126.9970831)",-8.5531846,126.9970831
923,"Manufahi, Timor-Leste",TLS,Timor-Leste,Manufahi,East Asia and the Pacific,0.353,"(-9.0145495, 125.8279959)",-9.0145495,125.8279959
924,"Manatuto, Timor-Leste",TLS,Timor-Leste,Manatuto,East Asia and the Pacific,0.295,"(1000.0, 1000.0)",,
925,"Oecussi, Timor-Leste",TLS,Timor-Leste,Oecussi,East Asia and the Pacific,0.508,"(-9.2970576, 124.2866091)",-9.2970576,124.2866091
926,"Viqueque, Timor-Leste",TLS,Timor-Leste,Viqueque,East Asia and the Pacific,0.41,"(-8.8597918, 126.3633516)",-8.8597918,126.36335159999999
927,"North West, Trinidad and Tobago",TTO,Trinidad and Tobago,North West,Latin America and Caribbean,0.023,"(10.6527887, -61.4246961)",10.652788699999999,-61.4246961
928,"Eastern, Trinidad and Tobago",TTO,Trinidad and Tobago,Eastern,Latin America and Caribbean,0.026,"(11.2979348, -60.55885240000001)",11.297934800000002,-60.558852400000006
929,"North Central, Trinidad and Tobago",TTO,Trinidad and Tobago,North Central,Latin America and Caribbean,0.02,"(10.6467643, -61.4227551)",10.646764300000001,-61.422755099999996
930,"South West, Trinidad and Tobago",TTO,Trinidad and Tobago,South West,Latin America and Caribbean,0.016,"(10.691803, -61.222503)",10.691803,-61.222503
931,"Tobago, Trinidad and Tobago",TTO,Trinidad and Tobago,Tobago,Latin America and Caribbean,0.019,"(-16.9620634, 26.419389)",-16.962063399999998,26.419389000000002
932,,TUN,Tunisia,,Arab States,,"(1000.0, 1000.0)",,
933,"Central, Tanzania, United Republic of",TZA,"Tanzania, United Republic of",Central,Sub-Saharan Africa,0.332,"(0.3215308, 32.5862002)",0.3215308,32.5862002
934,"Eastern, Tanzania, United Republic of",TZA,"Tanzania, United Republic of",Eastern,Sub-Saharan Africa,0.145,"(-6.369028, 34.888822)",-6.369028,34.888822
935,"Lake, Tanzania, United Republic of",TZA,"Tanzania, United Republic of",Lake,Sub-Saharan Africa,0.34600000000000003,"(-6.2555679, 29.5107708)",-6.2555679,29.5107708
936,"Northern, Tanzania, United Republic of",TZA,"Tanzania, United Republic of",Northern,Sub-Saharan Africa,0.2,"(40.7566997, -73.9664629)",40.75669970000001,-73.96646290000002
937,"South West Highlands, Tanzania, United Republic of",TZA,"Tanzania, United Republic of",South West Highlands,Sub-Saharan Africa,0.312,"(5.481731799999999, -55.2259207)",5.481731799999999,-55.2259207
938,"Southern, Tanzania, United Republic of",TZA,"Tanzania, United Republic of",Southern,Sub-Saharan Africa,0.29600000000000004,"(-34.9478961, 138.5812844)",-34.9478961,138.58128440000002
939,"Southern Highlands, Tanzania, United Republic of",TZA,"Tanzania, United Republic of",Southern Highlands,Sub-Saharan Africa,0.226,"(7.525702799999999, -12.5039922)",7.525702799999999,-12.503992199999999
940,"Western, Tanzania, United Republic of",TZA,"Tanzania, United Republic of",Western,Sub-Saharan Africa,0.397,"(28.5954114, 77.181578)",28.5954114,77.181578
941,"Zanzibar, Tanzania, United Republic of",TZA,"Tanzania, United Republic of",Zanzibar,Sub-Saharan Africa,0.14300000000000002,"(-6.135729500000001, 39.3621196)",-6.135729500000001,39.3621196
942,"Kampala, Uganda",UGA,Uganda,Kampala,Sub-Saharan Africa,0.076,"(0.3475964, 32.5825197)",0.3475964,32.5825197
943,"Central 1, Uganda",UGA,Uganda,Central 1,Sub-Saharan Africa,0.3,"(8.4545561, -13.2432632)",8.4545561,-13.243263199999998
944,"Central 2, Uganda",UGA,Uganda,Central 2,Sub-Saharan Africa,0.294,"(0.3729261, 32.6357573)",0.3729261,32.6357573
945,"East Central, Uganda",UGA,Uganda,East Central,Sub-Saharan Africa,0.371,"(0.2540775, 31.99280779999999)",0.2540775,31.99280779999999
946,"Eastern, Uganda",UGA,Uganda,Eastern,Sub-Saharan Africa,0.417,"(1.2692186, 33.438353)",1.2692186,33.438353
947,"North, Uganda",UGA,Uganda,North,Sub-Saharan Africa,0.431,"(2.8780034, 32.7181375)",2.8780034,32.7181375
948,"Karamoja, Uganda",UGA,Uganda,Karamoja,Sub-Saharan Africa,0.634,"(2.8308738, 34.1531947)",2.8308737999999996,34.15319470000001
949,"West Nile, Uganda",UGA,Uganda,West Nile,Sub-Saharan Africa,0.484,"(0.3157239, 32.575568)",0.3157239,32.575568
950,"Western, Uganda",UGA,Uganda,Western,Sub-Saharan Africa,0.34600000000000003,"(0.2580521, 30.5279096)",0.2580521,30.5279096
951,"Southwest, Uganda",UGA,Uganda,Southwest,Sub-Saharan Africa,0.4,"(1.373333, 32.290275)",1.373333,32.290275
952,,UKR,Ukraine,,Europe and Central Asia,,"(1000.0, 1000.0)",,
953,"Western, Uzbekistan",UZB,Uzbekistan,Western,Europe and Central Asia,0.006999999999999999,"(41.3262326, 69.3249975)",41.3262326,69.3249975
954,"Central, Uzbekistan",UZB,Uzbekistan,Central,Europe and Central Asia,0.011,"(41.309631, 69.238629)",41.309631,69.238629
955,"Southern, Uzbekistan",UZB,Uzbekistan,Southern,Europe and Central Asia,0.016,"(38.9083604, -77.04051009999999)",38.9083604,-77.04051009999998
956,"Central-Eastern, Uzbekistan",UZB,Uzbekistan,Central-Eastern,Europe and Central Asia,0.004,"(6.237403599999999, -0.4502368)",6.237403599999999,-0.45023679999999994
957,"Eastern, Uzbekistan",UZB,Uzbekistan,Eastern,Europe and Central Asia,0.006,"(13.1078947, 14.4490398)",13.1078947,14.449039800000001
958,"Tashkent, Uzbekistan",UZB,Uzbekistan,Tashkent,Europe and Central Asia,0.001,"(1000.0, 1000.0)",,
959,"Red River Delta, Viet Nam",VNM,Viet Nam,Red River Delta,East Asia and the Pacific,0.013,"(20.9033868, 105.9699878)",20.903386800000003,105.9699878
960,"Northern Midlands and Mountain area, Viet Nam",VNM,Viet Nam,Northern Midlands and Mountain area,East Asia and the Pacific,0.064,"(1000.0, 1000.0)",,
961,"North Central and Central Coastal area, Viet Nam",VNM,Viet Nam,North Central and Central Coastal area,East Asia and the Pacific,0.024,"(15.1738009, 108.6175626)",15.1738009,108.6175626
962,"Central Highlands, Viet Nam",VNM,Viet Nam,Central Highlands,East Asia and the Pacific,0.057,"(13.0635025, 108.2377519)",13.0635025,108.2377519
963,"South East, Viet Nam",VNM,Viet Nam,South East,East Asia and the Pacific,0.017,"(14.058324, 108.277199)",14.058323999999999,108.277199
964,"Mekong River Delta, Viet Nam",VNM,Viet Nam,Mekong River Delta,East Asia and the Pacific,0.03,"(10.063363, 105.5943388)",10.063363,105.5943388
965,,VUT,Vanuatu,,East Asia and the Pacific,,"(1000.0, 1000.0)",,
966,"Ibb, Yemen",YEM,Yemen,Ibb,Arab States,0.2,"(13.9720929, 44.1625338)",13.9720929,44.1625338
967,"Abyan, Yemen",YEM,Yemen,Abyan,Arab States,0.136,"(13.6343413, 46.0563212)",13.6343413,46.056321200000006
968,"Sanaa City, Yemen",YEM,Yemen,Sanaa City,Arab States,0.057,"(15.3694451, 44.1910066)",15.3694451,44.1910066
969,"Al-Baidha, Yemen",YEM,Yemen,Al-Baidha,Arab States,0.191,"(13.9889146, 45.5771002)",13.988914600000001,45.577100200000004
970,"Taiz, Yemen",YEM,Yemen,Taiz,Arab States,0.207,"(13.5775886, 44.0177989)",13.5775886,44.0177989
971,"Al-Jawf, Yemen",YEM,Yemen,Al-Jawf,Arab States,0.214,"(16.7901819, 45.29938620000001)",16.7901819,45.29938620000001
972,"Hajjah, Yemen",YEM,Yemen,Hajjah,Arab States,0.447,"(15.7030403, 43.6039301)",15.703040300000001,43.60393010000001
973,"Al-Hodiedah, Yemen",YEM,Yemen,Al-Hodiedah,Arab States,0.343,"(14.7909118, 42.9708838)",14.790911800000002,42.970883799999996
974,"Hadramout, Yemen",YEM,Yemen,Hadramout,Arab States,0.12,"(16.9304135, 49.36531489999999)",16.9304135,49.36531489999999
975,"Dhamar, Yemen",YEM,Yemen,Dhamar,Arab States,0.325,"(14.5455447, 44.4087348)",14.545544699999999,44.4087348
976,"Shabwah, Yemen",YEM,Yemen,Shabwah,Arab States,0.163,"(-2.8441371, 119.2320784)",-2.8441370999999998,119.23207839999999
977,"Sadah, Yemen",YEM,Yemen,Sadah,Arab States,0.278,"(16.9509413, 43.7477743)",16.9509413,43.747774299999996
978,"Sanaa, Yemen",YEM,Yemen,Sanaa,Arab States,0.255,"(15.3694451, 44.1910066)",15.3694451,44.1910066
979,"Aden, Yemen",YEM,Yemen,Aden,Arab States,0.062,"(12.7854969, 45.0186548)",12.7854969,45.01865479999999
980,"Lahj, Yemen",YEM,Yemen,Lahj,Arab States,0.17600000000000002,"(13.1489588, 44.8505495)",13.148958800000004,44.8505495
981,"Mareb, Yemen",YEM,Yemen,Mareb,Arab States,0.214,"(15.4700312, 45.3228575)",15.470031200000001,45.3228575
982,"Al-Mhweit, Yemen",YEM,Yemen,Al-Mhweit,Arab States,0.349,"(15.4687838, 43.5462744)",15.468783800000002,43.5462744
983,"Al-Mhrah, Yemen",YEM,Yemen,Al-Mhrah,Arab States,0.105,"(16.5238423, 51.6834275)",16.523842300000002,51.6834275
984,"Amran, Yemen",YEM,Yemen,Amran,Arab States,0.322,"(15.6620639, 43.9341408)",15.6620639,43.9341408
985,"Aldhalae, Yemen",YEM,Yemen,Aldhalae,Arab States,0.2,"(1000.0, 1000.0)",,
986,"Reimah, Yemen",YEM,Yemen,Reimah,Arab States,0.381,"(14.883333, 43.55)",14.883332999999999,43.55
987,,ZAF,South Africa,,Sub-Saharan Africa,,"(1000.0, 1000.0)",,
988,"Central, Zambia",ZMB,Zambia,Central,Sub-Saharan Africa,0.292,"(-14.3112263, 28.299435)",-14.311226300000001,28.299435
989,"Copperbelt, Zambia",ZMB,Zambia,Copperbelt,Sub-Saharan Africa,0.158,"(-13.0570073, 27.5495846)",-13.0570073,27.54958460000001
990,"Eastern, Zambia",ZMB,Zambia,Eastern,Sub-Saharan Africa,0.369,"(-13.8056187, 31.99280779999999)",-13.8056187,31.99280779999999
991,"Luapula, Zambia",ZMB,Zambia,Luapula,Sub-Saharan Africa,0.392,"(-11.564831, 29.0459927)",-11.564831,29.045992699999996
992,"Lusaka, Zambia",ZMB,Zambia,Lusaka,Sub-Saharan Africa,0.112,"(-15.3875259, 28.3228165)",-15.3875259,28.3228165
993,"Muchinga, Zambia",ZMB,Zambia,Muchinga,Sub-Saharan Africa,0.368,"(-15.3780734, 28.2579161)",-15.3780734,28.25791610000001
994,"Northern, Zambia",ZMB,Zambia,Northern,Sub-Saharan Africa,0.397,"(-9.7670177, 30.8958242)",-9.7670177,30.895824199999996
995,"North Western, Zambia",ZMB,Zambia,North Western,Sub-Saharan Africa,0.334,"(-13.0050258, 24.9042208)",-13.0050258,24.9042208
996,"Southern, Zambia",ZMB,Zambia,Southern,Sub-Saharan Africa,0.301,"(14.8781262, 15.4068079)",14.878126199999999,15.4068079
997,"Western, Zambia",ZMB,Zambia,Western,Sub-Saharan Africa,0.399,"(-15.9454906, 23.3823545)",-15.9454906,23.3823545
998,"Bulawayo, Zimbabwe",ZWE,Zimbabwe,Bulawayo,Sub-Saharan Africa,0.014,"(-20.1325066, 28.626479)",-20.132506600000006,28.626478999999996
999,"Harare, Zimbabwe",ZWE,Zimbabwe,Harare,Sub-Saharan Africa,0.038,"(20.3254175, 104.1001326)",20.3254175,104.1001326
1000,"Manicaland, Zimbabwe",ZWE,Zimbabwe,Manicaland,Sub-Saharan Africa,0.168,"(-18.9216386, 32.174605)",-18.9216386,32.174605
1001,"Mashonaland Central, Zimbabwe",ZWE,Zimbabwe,Mashonaland Central,Sub-Saharan Africa,0.21,"(-16.7644295, 31.0793705)",-16.764429500000002,31.079370500000003
1002,"Mashonaland East, Zimbabwe",ZWE,Zimbabwe,Mashonaland East,Sub-Saharan Africa,0.14,"(-18.5871642, 31.2626366)",-18.5871642,31.262636600000004
1003,"Mashonaland West, Zimbabwe",ZWE,Zimbabwe,Mashonaland West,Sub-Saharan Africa,0.192,"(-17.4851029, 29.7889248)",-17.485102899999998,29.788924800000004
1004,"Masvingo, Zimbabwe",ZWE,Zimbabwe,Masvingo,Sub-Saharan Africa,0.174,"(-20.0791909, 30.8384093)",-20.079190899999997,30.8384093
1005,"Matabeleland North, Zimbabwe",ZWE,Zimbabwe,Matabeleland North,Sub-Saharan Africa,0.238,"(-18.5331566, 27.5495846)",-18.5331566,27.54958460000001
1006,"Matabeleland South, Zimbabwe",ZWE,Zimbabwe,Matabeleland South,Sub-Saharan Africa,0.16399999999999998,"(-21.052337, 29.0459927)",-21.052336999999998,29.045992699999996
1007,"Midlands, Zimbabwe",ZWE,Zimbabwe,Midlands,Sub-Saharan Africa,0.17600000000000002,"(-18.4070294, 14.8454619)",-18.4070294,14.8454619
